Transaction_ID,Lease_ID,Transaction_Date,Category,Amount,Status
4828,388,2/1/2025,Rent Charge,2702,Paid
4829,388,2/2/2025,Payment,-2702,Paid
4830,388,3/1/2025,Rent Charge,2702,Paid
4831,388,3/4/2025,Payment,-2702,Paid
4832,388,4/1/2025,Rent Charge,2702,Paid
4833,388,4/4/2025,Payment,-2702,Paid
4834,388,5/1/2025,Rent Charge,2702,Paid
4835,388,5/4/2025,Payment,-2702,Paid
4836,388,6/1/2025,Rent Charge,2702,Paid
4837,388,6/3/2025,Payment,-2702,Paid
4838,388,7/1/2025,Rent Charge,2702,Paid
4839,388,7/2/2025,Payment,-2702,Paid
4840,388,8/1/2025,Rent Charge,2702,Paid
4841,388,8/4/2025,Payment,-2702,Paid
4842,388,9/1/2025,Rent Charge,2702,Paid
4843,388,9/1/2025,Payment,-2702,Paid
4844,388,10/1/2025,Rent Charge,2702,Paid
4845,388,10/3/2025,Payment,-2702,Paid
4846,388,11/1/2025,Rent Charge,2702,Paid
4847,388,11/2/2025,Payment,-2702,Paid
4848,389,1/1/2025,Rent Charge,2409,Paid
4849,389,1/1/2025,Payment,-2409,Paid
4850,389,2/1/2025,Rent Charge,2409,Paid
4851,389,2/3/2025,Payment,-2409,Paid
4852,389,3/1/2025,Rent Charge,2409,Paid
4853,389,3/1/2025,Payment,-2409,Paid
4854,389,4/1/2025,Rent Charge,2409,Paid
4855,389,4/1/2025,Payment,-2409,Paid
4856,389,5/1/2025,Rent Charge,2409,Paid
4857,389,5/4/2025,Payment,-2409,Paid
4858,389,6/1/2025,Rent Charge,2409,Paid
4859,389,6/3/2025,Payment,-2409,Paid
4860,389,7/1/2025,Rent Charge,2409,Paid
4861,389,7/2/2025,Payment,-2409,Paid
4862,389,8/1/2025,Rent Charge,2409,Paid
4863,389,8/2/2025,Payment,-2409,Paid
4864,389,9/1/2025,Rent Charge,2409,Paid
4865,389,9/4/2025,Payment,-2409,Paid
4866,389,10/1/2025,Rent Charge,2409,Paid
4867,389,10/1/2025,Payment,-2409,Paid
4868,389,11/1/2025,Rent Charge,2409,Paid
4869,389,11/4/2025,Payment,-2409,Paid
4870,389,12/1/2025,Rent Charge,2409,Paid
4871,389,12/2/2025,Payment,-2409,Paid
4872,390,1/1/2025,Rent Charge,2685,Paid
4873,390,1/4/2025,Payment,-2685,Paid
4874,390,2/1/2025,Rent Charge,2685,Paid
4875,390,2/2/2025,Payment,-2685,Paid
4876,390,3/1/2025,Rent Charge,2685,Paid
4877,390,3/2/2025,Payment,-2685,Paid
4878,390,4/1/2025,Rent Charge,2685,Paid
4879,390,4/3/2025,Payment,-2685,Paid
4880,390,5/1/2025,Rent Charge,2685,Paid
4881,390,5/4/2025,Payment,-2685,Paid
4882,390,6/1/2025,Rent Charge,2685,Paid
4883,390,6/4/2025,Payment,-2685,Paid
4884,390,7/1/2025,Rent Charge,2685,Paid
4885,390,7/4/2025,Payment,-2685,Paid
4886,390,8/1/2025,Rent Charge,2685,Paid
4887,390,8/3/2025,Payment,-2685,Paid
4888,391,1/1/2025,Rent Charge,2404,Unpaid
4889,391,1/6/2025,Late Fee,100,Unpaid
4890,391,2/1/2025,Rent Charge,2404,Paid
4891,391,2/1/2025,Payment,-2404,Paid
4892,391,3/1/2025,Rent Charge,2404,Paid
4893,391,3/1/2025,Payment,-2404,Paid
4894,391,4/1/2025,Rent Charge,2404,Paid
4895,391,4/2/2025,Payment,-2404,Paid
4896,391,5/1/2025,Rent Charge,2404,Paid
4897,391,5/1/2025,Payment,-2404,Paid
4898,391,6/1/2025,Rent Charge,2404,Paid
4899,391,6/1/2025,Payment,-2404,Paid
4900,391,7/1/2025,Rent Charge,2404,Paid
4901,391,7/2/2025,Payment,-2404,Paid
4902,391,8/1/2025,Rent Charge,2404,Paid
4903,391,8/2/2025,Payment,-2404,Paid
4904,391,9/1/2025,Rent Charge,2404,Paid
4905,391,9/2/2025,Payment,-2404,Paid
4906,391,10/1/2025,Rent Charge,2404,Paid
4907,391,10/3/2025,Payment,-2404,Paid
4908,392,1/1/2025,Rent Charge,2688,Paid
4909,392,1/3/2025,Payment,-2688,Paid
4910,392,2/1/2025,Rent Charge,2688,Paid
4911,392,2/3/2025,Payment,-2688,Paid
4912,392,3/1/2025,Rent Charge,2688,Paid
4913,392,3/4/2025,Payment,-2688,Paid
4914,392,4/1/2025,Rent Charge,2688,Paid
4915,392,4/2/2025,Payment,-2688,Paid
4916,392,5/1/2025,Rent Charge,2688,Paid
4917,392,5/1/2025,Payment,-2688,Paid
4918,393,1/1/2025,Rent Charge,2464,Paid
4919,393,1/1/2025,Payment,-2464,Paid
4920,393,2/1/2025,Rent Charge,2464,Paid
4921,393,2/3/2025,Payment,-2464,Paid
4922,393,3/1/2025,Rent Charge,2464,Paid
4923,393,3/2/2025,Payment,-2464,Paid
4924,394,1/1/2025,Rent Charge,2623,Paid
4925,394,1/4/2025,Payment,-2623,Paid
4926,394,2/1/2025,Rent Charge,2623,Paid
4927,394,2/3/2025,Payment,-2623,Paid
4928,394,3/1/2025,Rent Charge,2623,Paid
4929,394,3/2/2025,Payment,-2623,Paid
4930,394,4/1/2025,Rent Charge,2623,Paid
4931,394,4/3/2025,Payment,-2623,Paid
4932,394,5/1/2025,Rent Charge,2623,Paid
4933,394,5/3/2025,Payment,-2623,Paid
4934,395,5/1/2025,Rent Charge,2623,Unpaid
4935,395,5/6/2025,Late Fee,100,Unpaid
4936,395,6/1/2025,Rent Charge,2623,Paid
4937,395,6/4/2025,Payment,-2623,Paid
4938,395,7/1/2025,Rent Charge,2623,Paid
4939,395,7/2/2025,Payment,-2623,Paid
4940,395,8/1/2025,Rent Charge,2623,Unpaid
4941,395,8/6/2025,Late Fee,100,Unpaid
4942,395,9/1/2025,Rent Charge,2623,Paid
4943,395,9/2/2025,Payment,-2623,Paid
4944,395,10/1/2025,Rent Charge,2623,Paid
4945,395,10/4/2025,Payment,-2623,Paid
4946,395,11/1/2025,Rent Charge,2623,Paid
4947,395,11/4/2025,Payment,-2623,Paid
4948,395,12/1/2025,Rent Charge,2623,Paid
4949,395,12/3/2025,Payment,-2623,Paid
4950,396,1/1/2025,Rent Charge,2666,Paid
4951,396,1/2/2025,Payment,-2666,Paid
4952,396,2/1/2025,Rent Charge,2666,Paid
4953,396,2/4/2025,Payment,-2666,Paid
4954,396,3/1/2025,Rent Charge,2666,Paid
4955,396,3/3/2025,Payment,-2666,Paid
4956,396,4/1/2025,Rent Charge,2666,Paid
4957,396,4/4/2025,Payment,-2666,Paid
4958,396,5/1/2025,Rent Charge,2666,Paid
4959,396,5/4/2025,Payment,-2666,Paid
4960,396,6/1/2025,Rent Charge,2666,Paid
4961,396,6/4/2025,Payment,-2666,Paid
4962,396,7/1/2025,Rent Charge,2666,Paid
4963,396,7/1/2025,Payment,-2666,Paid
4964,396,8/1/2025,Rent Charge,2666,Paid
4965,396,8/2/2025,Payment,-2666,Paid
4966,396,9/1/2025,Rent Charge,2666,Paid
4967,396,9/3/2025,Payment,-2666,Paid
4968,397,1/1/2025,Rent Charge,2681,Paid
4969,397,1/2/2025,Payment,-2681,Paid
4970,397,2/1/2025,Rent Charge,2681,Paid
4971,397,2/3/2025,Payment,-2681,Paid
4972,397,3/1/2025,Rent Charge,2681,Paid
4973,397,3/1/2025,Payment,-2681,Paid
4974,397,4/1/2025,Rent Charge,2681,Paid
4975,397,4/4/2025,Payment,-2681,Paid
4976,397,5/1/2025,Rent Charge,2681,Paid
4977,397,5/3/2025,Payment,-2681,Paid
4978,397,6/1/2025,Rent Charge,2681,Paid
4979,397,6/2/2025,Payment,-2681,Paid
4980,397,7/1/2025,Rent Charge,2681,Paid
4981,397,7/2/2025,Payment,-2681,Paid
4982,397,8/1/2025,Rent Charge,2681,Paid
4983,397,8/2/2025,Payment,-2681,Paid
4984,397,9/1/2025,Rent Charge,2681,Paid
4985,397,9/1/2025,Payment,-2681,Paid
4986,397,10/1/2025,Rent Charge,2681,Unpaid
4987,397,10/6/2025,Late Fee,100,Unpaid
4988,398,1/1/2025,Rent Charge,2616,Paid
4989,398,1/2/2025,Payment,-2616,Paid
4990,398,2/1/2025,Rent Charge,2616,Paid
4991,398,2/1/2025,Payment,-2616,Paid
4992,398,3/1/2025,Rent Charge,2616,Paid
4993,398,3/1/2025,Payment,-2616,Paid
4994,398,4/1/2025,Rent Charge,2616,Paid
4995,398,4/4/2025,Payment,-2616,Paid
4996,398,5/1/2025,Rent Charge,2616,Paid
4997,398,5/3/2025,Payment,-2616,Paid
4998,398,6/1/2025,Rent Charge,2616,Unpaid
4999,398,7/1/2025,Rent Charge,2616,Paid
5000,398,7/4/2025,Payment,-2616,Paid
5001,398,8/1/2025,Rent Charge,2616,Paid
5002,398,8/4/2025,Payment,-2616,Paid
5003,398,9/1/2025,Rent Charge,2616,Paid
5004,398,9/3/2025,Payment,-2616,Paid
5005,398,10/1/2025,Rent Charge,2616,Paid
5006,398,10/4/2025,Payment,-2616,Paid
5007,398,11/1/2025,Rent Charge,2616,Paid
5008,398,11/3/2025,Payment,-2616,Paid
5009,398,12/1/2025,Rent Charge,2616,Paid
5010,398,12/2/2025,Payment,-2616,Paid
5011,399,1/1/2025,Rent Charge,2714,Paid
5012,399,1/4/2025,Payment,-2714,Paid
5013,400,1/1/2025,Rent Charge,2576,Paid
5014,400,1/3/2025,Payment,-2576,Paid
5015,401,1/1/2025,Rent Charge,2497,Paid
5016,401,1/2/2025,Payment,-2497,Paid
5017,401,2/1/2025,Rent Charge,2497,Paid
5018,401,2/1/2025,Payment,-2497,Paid
5019,401,3/1/2025,Rent Charge,2497,Paid
5020,401,3/4/2025,Payment,-2497,Paid
5021,401,4/1/2025,Rent Charge,2497,Paid
5022,401,4/4/2025,Payment,-2497,Paid
5023,401,5/1/2025,Rent Charge,2497,Paid
5024,401,5/4/2025,Payment,-2497,Paid
5025,401,6/1/2025,Rent Charge,2497,Paid
5026,401,6/1/2025,Payment,-2497,Paid
5027,401,7/1/2025,Rent Charge,2497,Paid
5028,401,7/4/2025,Payment,-2497,Paid
5029,401,8/1/2025,Rent Charge,2497,Paid
5030,401,8/1/2025,Payment,-2497,Paid
5031,401,9/1/2025,Rent Charge,2497,Paid
5032,401,9/3/2025,Payment,-2497,Paid
5033,401,10/1/2025,Rent Charge,2497,Paid
5034,401,10/3/2025,Payment,-2497,Paid
5035,402,1/1/2025,Rent Charge,2498,Paid
5036,402,1/1/2025,Payment,-2498,Paid
5037,402,2/1/2025,Rent Charge,2498,Paid
5038,402,2/4/2025,Payment,-2498,Paid
5039,402,3/1/2025,Rent Charge,2498,Paid
5040,402,3/3/2025,Payment,-2498,Paid
5041,402,4/1/2025,Rent Charge,2498,Paid
5042,402,4/4/2025,Payment,-2498,Paid
5043,402,5/1/2025,Rent Charge,2498,Paid
5044,402,5/4/2025,Payment,-2498,Paid
5045,402,6/1/2025,Rent Charge,2498,Paid
5046,402,6/1/2025,Payment,-2498,Paid
5047,402,7/1/2025,Rent Charge,2498,Paid
5048,402,7/4/2025,Payment,-2498,Paid
5049,402,8/1/2025,Rent Charge,2498,Paid
5050,402,8/3/2025,Payment,-2498,Paid
5051,402,9/1/2025,Rent Charge,2498,Paid
5052,402,9/2/2025,Payment,-2498,Paid
5053,402,10/1/2025,Rent Charge,2498,Paid
5054,402,10/1/2025,Payment,-2498,Paid
5055,402,11/1/2025,Rent Charge,2498,Paid
5056,402,11/3/2025,Payment,-2498,Paid
5057,403,1/1/2025,Rent Charge,2710,Paid
5058,403,1/2/2025,Payment,-2710,Paid
5059,403,2/1/2025,Rent Charge,2710,Paid
5060,403,2/3/2025,Payment,-2710,Paid
5061,403,3/1/2025,Rent Charge,2710,Unpaid
5062,403,4/1/2025,Rent Charge,2710,Paid
5063,403,4/4/2025,Payment,-2710,Paid
5064,403,5/1/2025,Rent Charge,2710,Paid
5065,403,5/2/2025,Payment,-2710,Paid
5066,403,6/1/2025,Rent Charge,2710,Paid
5067,403,6/2/2025,Payment,-2710,Paid
5068,404,1/1/2025,Rent Charge,2596,Paid
5069,404,1/2/2025,Payment,-2596,Paid
5070,404,2/1/2025,Rent Charge,2596,Paid
5071,404,2/1/2025,Payment,-2596,Paid
5072,404,3/1/2025,Rent Charge,2596,Paid
5073,404,3/4/2025,Payment,-2596,Paid
5074,404,4/1/2025,Rent Charge,2596,Paid
5075,404,4/4/2025,Payment,-2596,Paid
5076,404,5/1/2025,Rent Charge,2596,Paid
5077,404,5/2/2025,Payment,-2596,Paid
5078,405,1/1/2025,Rent Charge,2532,Paid
5079,405,1/1/2025,Payment,-2532,Paid
5080,405,2/1/2025,Rent Charge,2532,Paid
5081,405,2/1/2025,Payment,-2532,Paid
5082,405,3/1/2025,Rent Charge,2532,Paid
5083,405,3/1/2025,Payment,-2532,Paid
5084,405,4/1/2025,Rent Charge,2532,Paid
5085,405,4/2/2025,Payment,-2532,Paid
5086,405,5/1/2025,Rent Charge,2532,Paid
5087,405,5/4/2025,Payment,-2532,Paid
5088,405,6/1/2025,Rent Charge,2532,Paid
5089,405,6/2/2025,Payment,-2532,Paid
5090,405,7/1/2025,Rent Charge,2532,Paid
5091,405,7/3/2025,Payment,-2532,Paid
5092,405,8/1/2025,Rent Charge,2532,Paid
5093,405,8/4/2025,Payment,-2532,Paid
5094,405,9/1/2025,Rent Charge,2532,Paid
5095,405,9/1/2025,Payment,-2532,Paid
5096,406,1/1/2025,Rent Charge,2658,Paid
5097,406,1/3/2025,Payment,-2658,Paid
5098,406,2/1/2025,Rent Charge,2658,Paid
5099,406,2/3/2025,Payment,-2658,Paid
5100,406,3/1/2025,Rent Charge,2658,Paid
5101,406,3/3/2025,Payment,-2658,Paid
5102,406,4/1/2025,Rent Charge,2658,Paid
5103,406,4/1/2025,Payment,-2658,Paid
5104,406,5/1/2025,Rent Charge,2658,Paid
5105,406,5/1/2025,Payment,-2658,Paid
5106,406,6/1/2025,Rent Charge,2658,Paid
5107,406,6/1/2025,Payment,-2658,Paid
5108,406,7/1/2025,Rent Charge,2658,Paid
5109,406,7/4/2025,Payment,-2658,Paid
5110,406,8/1/2025,Rent Charge,2658,Paid
5111,406,8/2/2025,Payment,-2658,Paid
5112,406,9/1/2025,Rent Charge,2658,Paid
5113,406,9/1/2025,Payment,-2658,Paid
5114,407,1/1/2025,Rent Charge,2422,Paid
5115,407,1/3/2025,Payment,-2422,Paid
5116,407,2/1/2025,Rent Charge,2422,Paid
5117,407,2/4/2025,Payment,-2422,Paid
5118,407,3/1/2025,Rent Charge,2422,Paid
5119,407,3/3/2025,Payment,-2422,Paid
5120,408,1/1/2025,Rent Charge,2564,Paid
5121,408,1/1/2025,Payment,-2564,Paid
5122,408,2/1/2025,Rent Charge,2564,Paid
5123,408,2/2/2025,Payment,-2564,Paid
5124,408,3/1/2025,Rent Charge,2564,Paid
5125,408,3/4/2025,Payment,-2564,Paid
5126,408,4/1/2025,Rent Charge,2564,Paid
5127,408,4/1/2025,Payment,-2564,Paid
5128,408,5/1/2025,Rent Charge,2564,Paid
5129,408,5/3/2025,Payment,-2564,Paid
5130,408,6/1/2025,Rent Charge,2564,Unpaid
5131,408,6/6/2025,Late Fee,100,Unpaid
5132,408,7/1/2025,Rent Charge,2564,Paid
5133,408,7/1/2025,Payment,-2564,Paid
5134,409,1/1/2025,Rent Charge,2544,Unpaid
5135,409,1/6/2025,Late Fee,100,Unpaid
5136,409,2/1/2025,Rent Charge,2544,Paid
5137,409,2/1/2025,Payment,-2544,Paid
5138,409,3/1/2025,Rent Charge,2544,Paid
5139,409,3/2/2025,Payment,-2544,Paid
5140,409,4/1/2025,Rent Charge,2544,Paid
5141,409,4/2/2025,Payment,-2544,Paid
5142,409,5/1/2025,Rent Charge,2544,Paid
5143,409,5/1/2025,Payment,-2544,Paid
5144,409,6/1/2025,Rent Charge,2544,Paid
5145,409,6/4/2025,Payment,-2544,Paid
5146,409,7/1/2025,Rent Charge,2544,Paid
5147,409,7/1/2025,Payment,-2544,Paid
5148,409,8/1/2025,Rent Charge,2544,Paid
5149,409,8/1/2025,Payment,-2544,Paid
5150,409,9/1/2025,Rent Charge,2544,Paid
5151,409,9/4/2025,Payment,-2544,Paid
5152,410,1/1/2025,Rent Charge,2477,Paid
5153,410,1/3/2025,Payment,-2477,Paid
5154,410,2/1/2025,Rent Charge,2477,Paid
5155,410,2/2/2025,Payment,-2477,Paid
5156,410,3/1/2025,Rent Charge,2477,Paid
5157,410,3/3/2025,Payment,-2477,Paid
5158,410,4/1/2025,Rent Charge,2477,Paid
5159,410,4/3/2025,Payment,-2477,Paid
5160,410,5/1/2025,Rent Charge,2477,Paid
5161,410,5/2/2025,Payment,-2477,Paid
5162,410,6/1/2025,Rent Charge,2477,Paid
5163,410,6/4/2025,Payment,-2477,Paid
5164,410,7/1/2025,Rent Charge,2477,Paid
5165,410,7/2/2025,Payment,-2477,Paid
5166,410,8/1/2025,Rent Charge,2477,Paid
5167,410,8/3/2025,Payment,-2477,Paid
5168,410,9/1/2025,Rent Charge,2477,Unpaid
5169,410,9/6/2025,Late Fee,100,Unpaid
5170,411,1/1/2025,Rent Charge,2400,Paid
5171,411,1/1/2025,Payment,-2400,Paid
5172,411,2/1/2025,Rent Charge,2400,Paid
5173,411,2/4/2025,Payment,-2400,Paid
5174,411,3/1/2025,Rent Charge,2400,Paid
5175,411,3/4/2025,Payment,-2400,Paid
5176,411,4/1/2025,Rent Charge,2400,Paid
5177,411,4/1/2025,Payment,-2400,Paid
5178,411,5/1/2025,Rent Charge,2400,Paid
5179,411,5/3/2025,Payment,-2400,Paid
5180,411,6/1/2025,Rent Charge,2400,Paid
5181,411,6/4/2025,Payment,-2400,Paid
5182,411,7/1/2025,Rent Charge,2400,Paid
5183,411,7/1/2025,Payment,-2400,Paid
5184,411,8/1/2025,Rent Charge,2400,Paid
5185,411,8/3/2025,Payment,-2400,Paid
5186,411,9/1/2025,Rent Charge,2400,Paid
5187,411,9/1/2025,Payment,-2400,Paid
5188,411,10/1/2025,Rent Charge,2400,Paid
5189,411,10/1/2025,Payment,-2400,Paid
5190,411,11/1/2025,Rent Charge,2400,Paid
5191,411,11/1/2025,Payment,-2400,Paid
5192,412,1/1/2025,Rent Charge,2572,Paid
5193,412,1/3/2025,Payment,-2572,Paid
5194,412,2/1/2025,Rent Charge,2572,Paid
5195,412,2/1/2025,Payment,-2572,Paid
5196,412,3/1/2025,Rent Charge,2572,Paid
5197,412,3/1/2025,Payment,-2572,Paid
5198,413,1/1/2025,Rent Charge,2768,Paid
5199,413,1/1/2025,Payment,-2768,Paid
5200,414,1/1/2025,Rent Charge,2433,Paid
5201,414,1/3/2025,Payment,-2433,Paid
5202,414,2/1/2025,Rent Charge,2433,Paid
5203,414,2/2/2025,Payment,-2433,Paid
5204,414,3/1/2025,Rent Charge,2433,Paid
5205,414,3/3/2025,Payment,-2433,Paid
5206,414,4/1/2025,Rent Charge,2433,Paid
5207,414,4/4/2025,Payment,-2433,Paid
5208,414,5/1/2025,Rent Charge,2433,Paid
5209,414,5/3/2025,Payment,-2433,Paid
5210,414,6/1/2025,Rent Charge,2433,Paid
5211,414,6/1/2025,Payment,-2433,Paid
5212,414,7/1/2025,Rent Charge,2433,Paid
5213,414,7/2/2025,Payment,-2433,Paid
5214,414,8/1/2025,Rent Charge,2433,Paid
5215,414,8/4/2025,Payment,-2433,Paid
5216,415,8/1/2025,Rent Charge,2433,Paid
5217,415,8/2/2025,Payment,-2433,Paid
5218,415,9/1/2025,Rent Charge,2433,Paid
5219,415,9/3/2025,Payment,-2433,Paid
5220,415,10/1/2025,Rent Charge,2433,Paid
5221,415,10/3/2025,Payment,-2433,Paid
5222,415,11/1/2025,Rent Charge,2433,Paid
5223,415,11/4/2025,Payment,-2433,Paid
5224,415,12/1/2025,Rent Charge,2433,Paid
5225,415,12/3/2025,Payment,-2433,Paid
5226,416,1/1/2025,Rent Charge,2494,Paid
5227,416,1/2/2025,Payment,-2494,Paid
5228,416,2/1/2025,Rent Charge,2494,Paid
5229,416,2/2/2025,Payment,-2494,Paid
5230,416,3/1/2025,Rent Charge,2494,Paid
5231,416,3/1/2025,Payment,-2494,Paid
5232,417,1/1/2025,Rent Charge,2438,Paid
5233,417,1/1/2025,Payment,-2438,Paid
5234,417,2/1/2025,Rent Charge,2438,Paid
5235,417,2/3/2025,Payment,-2438,Paid
5236,417,3/1/2025,Rent Charge,2438,Paid
5237,417,3/4/2025,Payment,-2438,Paid
5238,417,4/1/2025,Rent Charge,2438,Paid
5239,417,4/1/2025,Payment,-2438,Paid
5240,417,5/1/2025,Rent Charge,2438,Paid
5241,417,5/2/2025,Payment,-2438,Paid
5242,418,1/1/2025,Rent Charge,2649,Paid
5243,418,1/3/2025,Payment,-2649,Paid
5244,418,2/1/2025,Rent Charge,2649,Paid
5245,418,2/1/2025,Payment,-2649,Paid
5246,418,3/1/2025,Rent Charge,2649,Paid
5247,418,3/4/2025,Payment,-2649,Paid
5248,419,1/1/2025,Rent Charge,2517,Paid
5249,419,1/3/2025,Payment,-2517,Paid
5250,419,2/1/2025,Rent Charge,2517,Paid
5251,419,2/1/2025,Payment,-2517,Paid
5252,419,3/1/2025,Rent Charge,2517,Paid
5253,419,3/2/2025,Payment,-2517,Paid
5254,419,4/1/2025,Rent Charge,2517,Paid
5255,419,4/3/2025,Payment,-2517,Paid
5256,419,5/1/2025,Rent Charge,2517,Paid
5257,419,5/2/2025,Payment,-2517,Paid
5258,419,6/1/2025,Rent Charge,2517,Paid
5259,419,6/3/2025,Payment,-2517,Paid
5260,419,7/1/2025,Rent Charge,2517,Paid
5261,419,7/1/2025,Payment,-2517,Paid
5262,419,8/1/2025,Rent Charge,2517,Paid
5263,419,8/3/2025,Payment,-2517,Paid
5264,420,1/1/2025,Rent Charge,2778,Paid
5265,420,1/2/2025,Payment,-2778,Paid
5266,420,2/1/2025,Rent Charge,2778,Paid
5267,420,2/4/2025,Payment,-2778,Paid
5268,420,3/1/2025,Rent Charge,2778,Paid
5269,420,3/3/2025,Payment,-2778,Paid
5270,420,4/1/2025,Rent Charge,2778,Paid
5271,420,4/4/2025,Payment,-2778,Paid
5272,420,5/1/2025,Rent Charge,2778,Paid
5273,420,5/1/2025,Payment,-2778,Paid
5274,420,6/1/2025,Rent Charge,2778,Paid
5275,420,6/2/2025,Payment,-2778,Paid
5276,421,1/1/2025,Rent Charge,2667,Paid
5277,421,1/2/2025,Payment,-2667,Paid
5278,421,2/1/2025,Rent Charge,2667,Unpaid
5279,421,2/6/2025,Late Fee,100,Unpaid
5280,421,3/1/2025,Rent Charge,2667,Paid
5281,421,3/1/2025,Payment,-2667,Paid
5282,421,4/1/2025,Rent Charge,2667,Paid
5283,421,4/4/2025,Payment,-2667,Paid
5284,421,5/1/2025,Rent Charge,2667,Paid
5285,421,5/4/2025,Payment,-2667,Paid
5286,421,6/1/2025,Rent Charge,2667,Paid
5287,421,6/2/2025,Payment,-2667,Paid
5288,421,7/1/2025,Rent Charge,2667,Paid
5289,421,7/1/2025,Payment,-2667,Paid
5290,422,1/1/2025,Rent Charge,2453,Paid
5291,422,1/3/2025,Payment,-2453,Paid
5292,422,2/1/2025,Rent Charge,2453,Paid
5293,422,2/2/2025,Payment,-2453,Paid
5294,422,3/1/2025,Rent Charge,2453,Paid
5295,422,3/2/2025,Payment,-2453,Paid
5296,422,4/1/2025,Rent Charge,2453,Paid
5297,422,4/1/2025,Payment,-2453,Paid
5298,422,5/1/2025,Rent Charge,2453,Paid
5299,422,5/1/2025,Payment,-2453,Paid
5300,422,6/1/2025,Rent Charge,2453,Paid
5301,422,6/3/2025,Payment,-2453,Paid
5302,422,7/1/2025,Rent Charge,2453,Paid
5303,422,7/1/2025,Payment,-2453,Paid
5304,422,8/1/2025,Rent Charge,2453,Paid
5305,422,8/4/2025,Payment,-2453,Paid
5306,422,9/1/2025,Rent Charge,2453,Paid
5307,422,9/1/2025,Payment,-2453,Paid
5308,422,10/1/2025,Rent Charge,2453,Paid
5309,422,10/3/2025,Payment,-2453,Paid
5310,423,10/1/2025,Rent Charge,2453,Paid
5311,423,10/2/2025,Payment,-2453,Paid
5312,423,11/1/2025,Rent Charge,2453,Paid
5313,423,11/3/2025,Payment,-2453,Paid
5314,423,12/1/2025,Rent Charge,2453,Paid
5315,423,12/2/2025,Payment,-2453,Paid
5316,424,1/1/2025,Rent Charge,2621,Paid
5317,424,1/3/2025,Payment,-2621,Paid
5318,424,2/1/2025,Rent Charge,2621,Unpaid
5319,424,2/6/2025,Late Fee,100,Unpaid
5320,424,3/1/2025,Rent Charge,2621,Paid
5321,424,3/3/2025,Payment,-2621,Paid
5322,424,4/1/2025,Rent Charge,2621,Paid
5323,424,4/4/2025,Payment,-2621,Paid
5324,424,5/1/2025,Rent Charge,2621,Paid
5325,424,5/1/2025,Payment,-2621,Paid
5326,424,6/1/2025,Rent Charge,2621,Paid
5327,424,6/4/2025,Payment,-2621,Paid
5328,424,7/1/2025,Rent Charge,2621,Paid
5329,424,7/4/2025,Payment,-2621,Paid
5330,424,8/1/2025,Rent Charge,2621,Paid
5331,424,8/4/2025,Payment,-2621,Paid
5332,425,1/1/2025,Rent Charge,2511,Paid
5333,425,1/3/2025,Payment,-2511,Paid
5334,425,2/1/2025,Rent Charge,2511,Paid
5335,425,2/4/2025,Payment,-2511,Paid
5336,426,2/1/2025,Rent Charge,2511,Paid
5337,426,2/2/2025,Payment,-2511,Paid
5338,426,3/1/2025,Rent Charge,2511,Paid
5339,426,3/1/2025,Payment,-2511,Paid
5340,426,4/1/2025,Rent Charge,2511,Paid
5341,426,4/4/2025,Payment,-2511,Paid
5342,426,5/1/2025,Rent Charge,2511,Paid
5343,426,5/4/2025,Payment,-2511,Paid
5344,426,6/1/2025,Rent Charge,2511,Paid
5345,426,6/2/2025,Payment,-2511,Paid
5346,426,7/1/2025,Rent Charge,2511,Paid
5347,426,7/1/2025,Payment,-2511,Paid
5348,426,8/1/2025,Rent Charge,2511,Paid
5349,426,8/2/2025,Payment,-2511,Paid
5350,426,9/1/2025,Rent Charge,2511,Paid
5351,426,9/2/2025,Payment,-2511,Paid
5352,426,10/1/2025,Rent Charge,2511,Paid
5353,426,10/4/2025,Payment,-2511,Paid
5354,426,11/1/2025,Rent Charge,2511,Paid
5355,426,11/4/2025,Payment,-2511,Paid
5356,426,12/1/2025,Rent Charge,2511,Paid
5357,426,12/4/2025,Payment,-2511,Paid
5358,427,1/1/2025,Rent Charge,3206,Paid
5359,427,1/1/2025,Payment,-3206,Paid
5360,428,1/1/2025,Rent Charge,3206,Paid
5361,428,1/4/2025,Payment,-3206,Paid
5362,428,2/1/2025,Rent Charge,3206,Paid
5363,428,2/4/2025,Payment,-3206,Paid
5364,428,3/1/2025,Rent Charge,3206,Paid
5365,428,3/4/2025,Payment,-3206,Paid
5366,428,4/1/2025,Rent Charge,3206,Paid
5367,428,4/1/2025,Payment,-3206,Paid
5368,428,5/1/2025,Rent Charge,3206,Paid
5369,428,5/4/2025,Payment,-3206,Paid
5370,428,6/1/2025,Rent Charge,3206,Paid
5371,428,6/3/2025,Payment,-3206,Paid
5372,428,7/1/2025,Rent Charge,3206,Paid
5373,428,7/3/2025,Payment,-3206,Paid
5374,428,8/1/2025,Rent Charge,3206,Paid
5375,428,8/4/2025,Payment,-3206,Paid
5376,428,9/1/2025,Rent Charge,3206,Paid
5377,428,9/3/2025,Payment,-3206,Paid
5378,428,10/1/2025,Rent Charge,3206,Paid
5379,428,10/4/2025,Payment,-3206,Paid
5380,428,11/1/2025,Rent Charge,3206,Paid
5381,428,11/1/2025,Payment,-3206,Paid
5382,428,12/1/2025,Rent Charge,3206,Paid
5383,428,12/2/2025,Payment,-3206,Paid
